time,relativeAltitude,pressure
1610884837186117000,-0.3831329345703125,1008.60009765625
1610884837286105000,-0.4439048767089844,1008.607666015625
1610884837386093300,-0.4439048767089844,1008.607666015625
1610884837486081500,-0.4359779357910156,1008.606689453125
1610884837586069800,-0.4280509948730469,1008.605712890625
1610884837686058000,-0.4280509948730469,1008.605712890625
1610884837786046200,-0.48089599609375,1008.612060546875
1610884837886034400,-0.4650421142578125,1008.610107421875
1610884837986022700,-0.4650421142578125,1008.610107421875
1610884838086011000,-0.48882293701171875,1008.613037109375
1610884838185998800,-0.4069099426269531,1008.60302734375
1610884838285986600,-0.4069099426269531,1008.60302734375
1610884838385974800,-0.3884162902832031,1008.600830078125
1610884838485963000,-0.3408546447753906,1008.59521484375
1610884838585951200,-0.3408546447753906,1008.59521484375
1610884838685939500,-0.3382110595703125,1008.5947265625
1610884838785927700,-0.2747993469238281,1008.58740234375
1610884838885916000,-0.2747993469238281,1008.58740234375
1610884838985904000,-0.3382110595703125,1008.5947265625
1610884839085892400,-0.3725624084472656,1008.59912109375
1610884839185880600,-0.3725624084472656,1008.59912109375
1610884839285868500,-0.3487815856933594,1008.59619140625
1610884839385856800,-0.34613800048828125,1008.595703125
1610884839485845000,-0.34613800048828125,1008.595703125
1610884839585833200,-0.40955352783203125,1008.603515625
1610884839685821400,-0.4333343505859375,1008.606201171875
1610884839785809700,-0.34613800048828125,1008.595947265625
1610884839885798000,-0.3884162902832031,1008.600830078125
1610884839985786000,-0.36199188232421875,1008.597900390625
1610884840085774300,-0.3514251708984375,1008.596435546875
1610884840185762600,-0.39898681640625,1008.602294921875
1610884840285750500,-0.31443023681640625,1008.592041015625
1610884840385738200,-0.2563018798828125,1008.585205078125
1610884840485726500,-0.21931076049804688,1008.58056640625
1610884840585714700,-0.2563018798828125,1008.5849609375
1610884840685702700,-0.23780441284179688,1008.582763671875
1610884840785691000,-0.2906532287597656,1008.589111328125
1610884840885679000,-0.27215576171875,1008.5869140625
1610884840985667300,-0.32764434814453125,1008.593505859375
1610884841085655600,-0.3408546447753906,1008.59521484375
1610884841185643500,-0.367279052734375,1008.598388671875
1610884841285631700,-0.3725624084472656,1008.59912109375
1610884841385619700,-0.4042701721191406,1008.602783203125
1610884841485607700,-0.4333343505859375,1008.606201171875
1610884841585595600,-0.4069099426269531,1008.603271484375
1610884841685583600,-0.3804893493652344,1008.599853515625
1610884841785571600,-0.4280509948730469,1008.605712890625
1610884841885559600,-0.4597587585449219,1008.609375
1610884841985547500,-0.4835357666015625,1008.6123046875
1610884842085535500,-0.44126129150390625,1008.607177734375
1610884842185523500,-0.4201240539550781,1008.604736328125
1610884842285511400,-0.47296905517578125,1008.61083984375
1610884842385499400,-0.4439048767089844,1008.607421875
1610884842485487400,-0.4306907653808594,1008.60595703125
1610884842585475000,-0.4439048767089844,1008.607421875
1610884842685463300,-0.5152435302734375,1008.615966796875
1610884842785451500,-0.512603759765625,1008.61572265625
1610884842885439700,-0.5416679382324219,1008.619384765625
1610884842985428000,-0.5416679382324219,1008.619140625
1610884843085416200,-0.5495948791503906,1008.6201171875
1610884843185404400,-0.5971565246582031,1008.625732421875
1610884843285392600,-0.5918693542480469,1008.625244140625
1610884843385380900,-0.6024398803710938,1008.62646484375
1610884843485368800,-0.6605682373046875,1008.63330078125
1610884843585356800,-0.7028465270996094,1008.638427734375
1610884843685344800,-0.7028465270996094,1008.638427734375
1610884843785333000,-0.6473579406738281,1008.6318359375
1610884843885321200,-0.68963623046875,1008.636962890625
1610884843985318100,-0.68963623046875,1008.636962890625
1610884844085306400,-0.6658554077148438,1008.634033203125
1610884844185294600,-0.6949195861816406,1008.637451171875
1610884844285282800,-0.6949195861816406,1008.637451171875
1610884844385271000,-0.6658554077148438,1008.634033203125
1610884844485259300,-0.7689018249511719,1008.646484375
1610884844585247200,-0.7689018249511719,1008.646484375
1610884844685235500,-0.7028465270996094,1008.638427734375
1610884844785223700,-0.6367912292480469,1008.630615234375
1610884844885212000,-0.6367912292480469,1008.630615234375
1610884844985200000,-0.6367912292480469,1008.630615234375
1610884845085188400,-0.6024398803710938,1008.62646484375
1610884845185176600,-0.6024398803710938,1008.62646484375
1610884845285164500,-0.6235771179199219,1008.62890625
1610884845385152800,-0.6050834655761719,1008.626953125
1610884845485141000,-0.6050834655761719,1008.626953125
1610884845585129200,-0.6050834655761719,1008.626953125
1610884845685117200,-0.5971565246582031,1008.6259765625
1610884845785105000,-0.5971565246582031,1008.6259765625
1610884845885093000,-0.5152435302734375,1008.615966796875
1610884845985081300,-0.4993896484375,1008.6142578125
1610884846085069600,-0.4518318176269531,1008.6083984375
1610884846185057500,-0.4861793518066406,1008.612548828125
1610884846285045800,-0.44126129150390625,1008.607177734375
1610884846385034000,-0.4623985290527344,1008.60986328125
1610884846485022200,-0.4623985290527344,1008.60986328125
1610884846585010400,-0.5284576416015625,1008.61767578125
1610884846684998400,-0.4993896484375,1008.6142578125
1610884846784986400,-0.4782524108886719,1008.611572265625
1610884846884974000,-0.47296905517578125,1008.61083984375
1610884846984962300,-0.5046768188476562,1008.61474609375
1610884847084950300,-0.512603759765625,1008.61572265625
1610884847184938200,-0.5522384643554688,1008.620361328125
1610884847284926200,-0.4993896484375,1008.6142578125
1610884847384914200,-0.4941062927246094,1008.613525390625
1610884847484902100,-0.5073165893554688,1008.614990234375
1610884847584890000,-0.5786590576171875,1008.623779296875
1610884847684878000,-0.531097412109375,1008.617919921875
1610884847784866000,-0.5390243530273438,1008.618896484375
1610884847884853800,-0.4703254699707031,1008.610595703125
1610884847984842000,-0.4782524108886719,1008.611572265625
1610884848084830200,-0.48089599609375,1008.61181640625
1610884848184818200,-0.5363845825195312,1008.61865234375
1610884848284806400,-0.5152435302734375,1008.615966796875
1610884848384794600,-0.48882293701171875,1008.613037109375
1610884848484782800,-0.4703254699707031,1008.610595703125
1610884848584771000,-0.4518318176269531,1008.6083984375
1610884848684759300,-0.4280509948730469,1008.605712890625
1610884848784747500,-0.36199188232421875,1008.597900390625
1610884848884735500,-0.3804893493652344,1008.599853515625
1610884848984723500,-0.36199188232421875,1008.597900390625
1610884849084711400,-0.3355712890625,1008.594482421875
1610884849184699600,-0.33028411865234375,1008.593994140625
1610884849284688000,-0.3250007629394531,1008.59326171875
1610884849384676000,-0.2747993469238281,1008.58740234375
1610884849484664300,-0.2668724060058594,1008.58642578125
1610884849584652500,-0.24309158325195312,1008.58349609375
1610884849684640800,-0.24837493896484375,1008.584228515625
1610884849784629000,-0.2061004638671875,1008.5791015625
1610884849884617200,-0.12418746948242188,1008.5693359375
1610884849984605400,-0.12418746948242188,1008.5693359375
1610884850084593400,-0.06869888305664062,1008.5625
1610884850184581600,-0.09247970581054688,1008.5654296875
1610884850284569900,-0.09247970581054688,1008.5654296875
1610884850384558000,-0.11362075805664062,1008.568115234375
1610884850484546300,-0.14532470703125,1008.57177734375
1610884850584534500,-0.14532470703125,1008.57177734375
1610884850684522800,-0.10040664672851562,1008.56640625
1610884850784511000,-0.21931076049804688,1008.580810546875
1610884850884499200,-0.21931076049804688,1008.580810546875
1610884850984487200,-0.18495941162109375,1008.576416015625
1610884851084475100,-0.12154769897460938,1008.56884765625
1610884851184463000,-0.12154769897460938,1008.56884765625
1610884851284451300,-0.20345687866210938,1008.57861328125
1610884851384480800,-0.2510185241699219,1008.58447265625
1610884851484469000,-0.2510185241699219,1008.58447265625
1610884851584457200,-0.2615852355957031,1008.585693359375
1610884851684445200,-0.24309158325195312,1008.58349609375
1610884851784433400,-0.24309158325195312,1008.58349609375
1610884851884421600,-0.3012199401855469,1008.590576171875
1610884851984409900,-0.2880096435546875,1008.5888671875
1610884852084397800,-0.2880096435546875,1008.5888671875
1610884852184385800,-0.2985801696777344,1008.590087890625
1610884852284373500,-0.2747993469238281,1008.58740234375
1610884852384361700,-0.2747993469238281,1008.58740234375
1610884852484349700,-0.29593658447265625,1008.58984375
1610884852584337700,-0.27215576171875,1008.587158203125
1610884852684325600,-0.3012199401855469,1008.590576171875
1610884852784313600,-0.34613800048828125,1008.595947265625
1610884852884301600,-0.3831329345703125,1008.60009765625
1610884852984289500,-0.4703254699707031,1008.610595703125
1610884853084277500,-0.4597587585449219,1008.609375
1610884853184265200,-0.4544715881347656,1008.60888671875
1610884853284253200,-0.6288642883300781,1008.629638671875
1610884853384241200,-0.6790657043457031,1008.6357421875
1610884853484229400,-0.6711387634277344,1008.634765625
1610884853584217600,-0.6843490600585938,1008.63623046875
1610884853684206000,-0.7292709350585938,1008.6416015625
1610884853784194300,-0.7239837646484375,1008.64111328125
1610884853884182500,-0.7900428771972656,1008.64892578125
1610884853983904000,-0.8191070556640625,1008.652587890625
1610884854083892200,-0.8825225830078125,1008.659912109375
1610884854183880400,-0.9089431762695312,1008.663330078125
1610884854283868400,-0.9195137023925781,1008.664306640625
1610884854383856400,-0.8930892944335938,1008.661376953125
1610884854483844400,-0.9115867614746094,1008.66357421875
1610884854583832600,-0.9380073547363281,1008.666748046875
1610884854683820800,-0.9195137023925781,1008.664306640625
1610884854783809000,-0.9221534729003906,1008.664794921875
1610884854883797200,-0.9644317626953125,1008.669921875
1610884854984106800,-0.9882125854492188,1008.6728515625
1610884855084095000,-1.0199203491210938,1008.676513671875
1610884855184083200,-1.0199203491210938,1008.676513671875
1610884855284071400,-1.0965461730957031,1008.685546875
1610884855384059600,-1.1678848266601562,1008.6943359375
1610884855484047600,-1.1018295288085938,1008.686279296875
1610884855584035800,-1.093902587890625,1008.685302734375
1610884855684024300,-1.1229667663574219,1008.68896484375
1610884855784012300,-1.1150398254394531,1008.687744140625
1610884855884000500,-1.1599578857421875,1008.693115234375
1610884855983988700,-1.1229667663574219,1008.688720703125
1610884856083977200,-1.0991859436035156,1008.68603515625
1610884856183965400,-1.0806922912597656,1008.683837890625
1610884856283953700,-1.0912590026855469,1008.68505859375
1610884856383941600,-1.075408935546875,1008.68310546875
1610884856483929600,-1.0542678833007812,1008.680419921875
1610884856583917300,-1.0542678833007812,1008.680419921875
1610884856683905500,-1.030487060546875,1008.677734375
1610884856783893800,-0.9036598205566406,1008.66259765625
1610884856883882000,-0.9036598205566406,1008.66259765625
